PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,RN,SB,MH,OID,OTO,OT,EDAT,MHDA,CRDT,PHST,PST,SO,AID,PMC,AB,AD,DEP,RF,GR
13087701,NLM,MEDLINE,20030501,20181201,0029-1420 (Print) 0029-1420 (Linking),49,23,1953 Jun 5,[Congenital leukemia].,819-20,"['KARLSTROM, F']",['KARLSTROM F'],['und'],['Journal Article'],Kongenital leukami.,Sweden,Nord Med,Nordisk medicin,0401001,,OM,"['Humans', 'Infant, Newborn', '*Infant, Newborn, Diseases', '*Leukemia']",['CLML: 5425:8460:236:263'],['NLM'],"['*INFANT, NEWBORN/diseases', '*LEUKEMIA']",1953/06/05 00:00,1953/06/05 00:01,['1953/06/05 00:00'],"['1953/06/05 00:00 [pubmed]', '1953/06/05 00:01 [medline]', '1953/06/05 00:00 [entrez]']",ppublish,Nord Med. 1953 Jun 5;49(23):819-20.,,,,,,,
13087523,NLM,MEDLINE,20030501,20181201,0028-2162 (Print) 0028-2162 (Linking),97,35,1953 Aug 29,[Bafverstedt's benign cutaneous lymphadenosis].,2256-61,"['WENTHOLT, H M', 'HADDERS, H N']","['WENTHOLT HM', 'HADDERS HN']",['und'],['Journal Article'],Lymphadenosis benigna cutis (Bafverstedt).,Netherlands,Ned Tijdschr Geneeskd,Nederlands tijdschrift voor geneeskunde,0400770,,OM,"['*Administration, Cutaneous', 'Humans', '*Leukemia', '*Leukemia, Lymphoid']",['CLML: 5425:8282:263'],['NLM'],"['*LEUKEMIA, LYMPHATIC']",1953/08/29 00:00,1953/08/29 00:01,['1953/08/29 00:00'],"['1953/08/29 00:00 [pubmed]', '1953/08/29 00:01 [medline]', '1953/08/29 00:00 [entrez]']",ppublish,Ned Tijdschr Geneeskd. 1953 Aug 29;97(35):2256-61.,,,,,,,
13087467,NLM,MEDLINE,20030501,20181201,0028-2162 (Print) 0028-2162 (Linking),97,29,1953 Jul 18,[Leukemia viewed as neoplasm and as systemic disease; leukemia and reticulosis].,1893-1900; passim,"['DEELMAN, H T']",['DEELMAN HT'],['und'],['Journal Article'],"Leucaemie, gezwel of systeemaandoening? Leucaemie en reticulose.",Netherlands,Ned Tijdschr Geneeskd,Nederlands tijdschrift voor geneeskunde,0400770,,OM,"['Humans', 'Leukemia/*etiology', '*Lymphoma', '*Neoplasms']",['CLML: 5425:8226:263:278'],['NLM'],"['*LEUKEMIA/etiology and pathogenesis', '*LYMPHOMA']",1953/07/18 00:00,1953/07/18 00:01,['1953/07/18 00:00'],"['1953/07/18 00:00 [pubmed]', '1953/07/18 00:01 [medline]', '1953/07/18 00:00 [entrez]']",ppublish,Ned Tijdschr Geneeskd. 1953 Jul 18;97(29):1893-1900; passim.,,,,,,,
13086751,NLM,MEDLINE,20030501,20181201,0026-4806 (Print) 0026-4806 (Linking),44,54,1953 Jul 7,[On the association of leukemia and tuberculosis].,55-62,"['CONSOLINI, M']",['CONSOLINI M'],['und'],['Journal Article'],Sull'associazione leucemia-tubercolosi.,Italy,Minerva Med,Minerva medica,0400732,,OM,"['Humans', '*Leukemia', 'Tuberculosis/*complications']",['CLML: 5425:7510:263:472'],['NLM'],"['*LEUKEMIA', '*TUBERCULOSIS/complications']",1953/07/07 00:00,1953/07/07 00:01,['1953/07/07 00:00'],"['1953/07/07 00:00 [pubmed]', '1953/07/07 00:01 [medline]', '1953/07/07 00:00 [entrez]']",ppublish,Minerva Med. 1953 Jul 7;44(54):55-62.,,,,,,,
13086162,NLM,MEDLINE,20030501,20181201,0375-9342 (Print) 0375-9342 (Linking),7,4,1953 Apr,[Therapy of acute leukemias].,157-9,"['RUVIDIC, R Z']",['RUVIDIC RZ'],['und'],['Journal Article'],Le6cenje akutnih leukemija.,Serbia,Med Glas,Medicinski glasnik,0400723,,OM,"['*Acute Disease', 'Humans', 'Leukemia/*therapy']",['CLML: 5425:6920:263'],['NLM'],['*LEUKEMIA/therapy'],1953/04/01 00:00,1953/04/01 00:01,['1953/04/01 00:00'],"['1953/04/01 00:00 [pubmed]', '1953/04/01 00:01 [medline]', '1953/04/01 00:00 [entrez]']",ppublish,Med Glas. 1953 Apr;7(4):157-9.,,,,,,,
13086091,NLM,MEDLINE,20030501,20181201,,79,2,1953 Aug,Leukaemia: modern treatment in hospital and at home.,116-20,"['ISRAELS, M C']",['ISRAELS MC'],['eng'],['Journal Article'],,England,Med World,Medical world,0170272,,OM,"['*Hospitals', 'Leukemia/*therapy']",['CLML: 5425:6849:263'],['NLM'],['*LEUKEMIA/therapy'],1953/08/01 00:00,1953/08/01 00:01,['1953/08/01 00:00'],"['1953/08/01 00:00 [pubmed]', '1953/08/01 00:01 [medline]', '1953/08/01 00:00 [entrez]']",ppublish,Med World. 1953 Aug;79(2):116-20.,,,,,,,
13086014,NLM,MEDLINE,20030501,20190817,0025-7125 (Print) 0025-7125 (Linking),1,,1953 May,Recent advances in the management of lymphomas and leukemias.,843-67,"['DIAMOND, H D']",['DIAMOND HD'],['eng'],['Journal Article'],,United States,Med Clin North Am,The Medical clinics of North America,2985236R,,OM,"['*Disease Management', 'Humans', 'Leukemia/*therapy', 'Lymphoma/*therapy']",['CLML: 5425:6772:263:278'],['NLM'],"['*LEUKEMIA/therapy', '*LYMPHOMA/therapy']",1953/05/01 00:00,1953/05/01 00:01,['1953/05/01 00:00'],"['1953/05/01 00:00 [pubmed]', '1953/05/01 00:01 [medline]', '1953/05/01 00:00 [entrez]']",ppublish,Med Clin North Am. 1953 May;1:843-67. doi: 10.1016/s0025-7125(16)35007-6.,"['S0025-7125(16)35007-6 [pii]', '10.1016/s0025-7125(16)35007-6 [doi]']",,,,,,
13085743,NLM,MEDLINE,20030501,20181201,0140-6736 (Print) 0140-6736 (Linking),265,6780,1953 Aug 8,CORTISONE and corticotrophin in blood diseases.,281-2,,,['eng'],['Journal Article'],,England,Lancet,"Lancet (London, England)",2985213R,"['9002-60-2 (Adrenocorticotropic Hormone)', 'V27W9254FZ (Cortisone)']",OM,"['Adrenocorticotropic Hormone/*therapeutic use', 'Cortisone/*therapeutic use', '*Hematologic Diseases', 'Leukemia/*therapy']",['CLML: 5425:6501:8:123:263'],['NLM'],"['*ACTH/therapeutic use', '*CORTISONE/therapeutic use', '*LEUKEMIA/therapy']",1953/08/08 00:00,1953/08/08 00:01,['1953/08/08 00:00'],"['1953/08/08 00:00 [pubmed]', '1953/08/08 00:01 [medline]', '1953/08/08 00:00 [entrez]']",ppublish,Lancet. 1953 Aug 8;265(6780):281-2.,['S0140-6736(53)91136-2 [pii]'],,,,,,
13085380,NLM,MEDLINE,20030501,20181201,0368-394X (Print) 0368-394X (Linking),34,1-2,1953,[Radiological aspect of a malignant osseous reticulosis with subacute evolution in a child].,50-3,"['BERAUD, C']",['BERAUD C'],['und'],['Journal Article'],Aspect radiologique d'une reticulose osseuse maligne a marche subaigue chez l'enfant.,France,J Radiol Electrol Arch Electr Medicale,"Journal de radiologie, d'electrologie & archives d'electricite medicale",0013747,"['Reticuloendotheliosis, X-linked']",OM,"['*Bone and Bones', 'Child', '*Genetic Diseases, X-Linked', 'Humans', 'Infant', '*Leukemia, Hairy Cell', '*Lymphatic Diseases', '*Osteoporosis', '*Severe Combined Immunodeficiency']",['CLML: 5425:6138:334:405'],['NLM'],"['*OSTEOPOROSIS/in infant and child', '*RETICULOENDOTHELIOSIS/in infant and child']",1953/01/01 00:00,1953/01/01 00:01,['1953/01/01 00:00'],"['1953/01/01 00:00 [pubmed]', '1953/01/01 00:01 [medline]', '1953/01/01 00:00 [entrez]']",ppublish,J Radiol Electrol Arch Electr Medicale. 1953;34(1-2):50-3.,,,,,,,
13083963,NLM,MEDLINE,20030501,20181201,,94,2,1953 Mar-Apr,[Schamberg's disease considered as systemic reticuloendotheliosis; case report].,107-23,"['BUCCELLATO, G']",['BUCCELLATO G'],['und'],['Journal Article'],La malattia di Schamberg considerata nel quadro di una reticolo-endoteliosi sistematizzata; a proposito di un caso clinico.,Italy,Soc Ital Dermatol Sifilogr Sezioni Interprov Soc Ital Dermatol Sifilogr,Atti della Societa italiana di dermatologia e sifilografia e delle sezioni interprovinciali. Societa italiana di dermatologia e sifilografia,20820760R,"['Reticuloendotheliosis, X-linked']",OM,"['*Genetic Diseases, X-Linked', 'Humans', '*Leukemia, Hairy Cell', '*Lymphatic Diseases', '*Pigmentation', '*Pigmentation Disorders', '*Severe Combined Immunodeficiency', '*Skin Diseases']",['CLML: 5425:4709:361:405:425'],['NLM'],"['*PIGMENTATION', '*RETICULOENDOTHELIOSIS', '*SKIN/diseases']",1953/03/01 00:00,1953/03/01 00:01,['1953/03/01 00:00'],"['1953/03/01 00:00 [pubmed]', '1953/03/01 00:01 [medline]', '1953/03/01 00:00 [entrez]']",ppublish,Soc Ital Dermatol Sifilogr Sezioni Interprov Soc Ital Dermatol Sifilogr. 1953 Mar-Apr;94(2):107-23.,,,,,,,
13083615,NLM,MEDLINE,20030501,20190707,0014-4827 (Print) 0014-4827 (Linking),5,1,1953 Sep,The preparation and properties of the deoxypentosenucleases of calf thymus and mouse leukaemic tissue.,27-37,"['WEBB, M']",['WEBB M'],['eng'],['Journal Article'],,United States,Exp Cell Res,Experimental cell research,0373226,"['63231-63-0 (RNA)', '9007-49-2 (DNA)', 'EC 3.1.- (Endonucleases)']",OM,"['Animals', 'Cattle', '*DNA', '*Endonucleases', '*Leukemia', 'Mice', '*RNA', '*Thymus Gland']",['CLML: 5425:4361:263:324:462'],['NLM'],"['*LEUKEMIA', '*NUCLEASES', '*THYMUS']",1953/09/01 00:00,1953/09/01 00:01,['1953/09/01 00:00'],"['1953/09/01 00:00 [pubmed]', '1953/09/01 00:01 [medline]', '1953/09/01 00:00 [entrez]']",ppublish,Exp Cell Res. 1953 Sep;5(1):27-37. doi: 10.1016/0014-4827(53)90091-3.,"['0014-4827(53)90091-3 [pii]', '10.1016/0014-4827(53)90091-3 [doi]']",,,,,,
13082491,NLM,MEDLINE,20030501,20181201,0008-5472 (Print) 0008-5472 (Linking),13,8,1953 Aug,The effect of Russian encephalitis and other viruses on mouse leukemia.,581-6,"['SOUTHAM, C M', 'EPSTEIN, J D']","['SOUTHAM CM', 'EPSTEIN JD']",['eng'],['Journal Article'],,United States,Cancer Res,Cancer research,2984705R,,OM,"['Animals', '*Encephalitis', '*Encephalitis, Arbovirus', '*Leukemia', '*Leukemia, Experimental', 'Russia', '*Viruses']",['CLML: 5425:3236:158:263'],['NLM'],"['*ENCEPHALITIS, EPIDEMIC/virus', '*LEUKEMIA/experimental']",1953/08/01 00:00,1953/08/01 00:01,['1953/08/01 00:00'],"['1953/08/01 00:00 [pubmed]', '1953/08/01 00:01 [medline]', '1953/08/01 00:00 [entrez]']",ppublish,Cancer Res. 1953 Aug;13(8):581-6.,,,,,,,
13082410,NLM,MEDLINE,20030501,20181201,0366-1334 (Print) 0366-1334 (Linking),69,19-20,1953 Jun 12-19,[A case of acute leukemia preceded by a syndrome of pernicious-type anemia with osseous lacunae].,622-8,"['LAYANI, F', 'ASCHKENASY, A']","['LAYANI F', 'ASCHKENASY A']",['und'],['Journal Article'],Un cas de leucemie aigue precedee par un syndrome d'anemie perniciosiforme avec lacunes osseuses.,France,Bull Mem Soc Med Hop Paris,Bulletins et memoires de la Societe medicale des hopitaux de Paris,7503472,,OM,"['*Anemia', 'Anemia, Pernicious/*complications', '*Bone Diseases', 'Humans', '*Leukemia', 'Leukemia, Myeloid/*etiology']",['CLML: 5425:3155:26:78:263'],['NLM'],"['*ANEMIA, PERNICIOUS/complications', '*BONES/diseases', '*LEUKEMIA, MYELOCYTIC/etiology and pathogenesis']",1953/06/12 00:00,1953/06/12 00:01,['1953/06/12 00:00'],"['1953/06/12 00:00 [pubmed]', '1953/06/12 00:01 [medline]', '1953/06/12 00:00 [entrez]']",ppublish,Bull Mem Soc Med Hop Paris. 1953 Jun 12-19;69(19-20):622-8.,,,,,,,
13082408,NLM,MEDLINE,20030501,20181201,0366-1334 (Print) 0366-1334 (Linking),69,19-20,1953 Jun 12-19,[Adult epiphysial bone marrow in high dosage for acute leukemia].,614-6,"['TREMBLAY, E C']",['TREMBLAY EC'],['und'],['Journal Article'],La moelle osseuse epiphysaire adulte a haute dose dans les leucoses aigues.,France,Bull Mem Soc Med Hop Paris,Bulletins et memoires de la Societe medicale des hopitaux de Paris,7503472,,OM,"['*Acute Disease', 'Adult', '*Bone Marrow', 'Humans', '*Leukemia', 'Leukemia, Lymphoid/*therapy', '*Lymphatic Vessels']",['CLML: 5425:3153:76:263'],['NLM'],"['*BONE MARROW', '*LEUKEMIA, LYMPHATIC/therapy']",1953/06/12 00:00,1953/06/12 00:01,['1953/06/12 00:00'],"['1953/06/12 00:00 [pubmed]', '1953/06/12 00:01 [medline]', '1953/06/12 00:00 [entrez]']",ppublish,Bull Mem Soc Med Hop Paris. 1953 Jun 12-19;69(19-20):614-6.,,,,,,,
13082395,NLM,MEDLINE,20030501,20181201,0366-1334 (Print) 0366-1334 (Linking),69,17-18,1953 May 29-Jun 5,[Multiple venous thromboses in monocytic leukosis].,483-9,"['JANBON, M', 'BERTRAND, L']","['JANBON M', 'BERTRAND L']",['und'],['Journal Article'],Thromboses veineuses multiples au cours d'une leucose a monocytes.,France,Bull Mem Soc Med Hop Paris,Bulletins et memoires de la Societe medicale des hopitaux de Paris,7503472,,OM,"['Humans', '*Leukemia', '*Leukemia, Myeloid', 'Thrombophlebitis/*complications', '*Venous Thrombosis']",['CLML: 5425:3140:263:461'],['NLM'],"['*LEUKEMIA, MONOCYTIC', '*THROMBOPHLEBITIS/complications']",1953/05/29 00:00,1953/05/29 00:01,['1953/05/29 00:00'],"['1953/05/29 00:00 [pubmed]', '1953/05/29 00:01 [medline]', '1953/05/29 00:00 [entrez]']",ppublish,Bull Mem Soc Med Hop Paris. 1953 May 29-Jun 5;69(17-18):483-9.,,,,,,,
13082241,NLM,MEDLINE,20030501,20181201,0004-5497 (Print) 0004-5497 (Linking),40,1,1953,[Transmission of choriotropic virus to the adult hen; production of malignant reticuloses and reticuloendothelioses].,78-87,"['DE RUYCK, R']",['DE RUYCK R'],['und'],['Journal Article'],Transmission du virus choriotrope au poulet adulte; production de reticuloses et reticulo-endothelioses malignes.,France,Bull Assoc Fr Etud Cancer,Bulletin de l'Association francaise pour l'etude du cancer,7503389,"['0 (Peptide Nucleic Acids)', '0 (reticulose)', 'Reticuloendotheliosis, X-linked']",OM,"['Animals', '*Chickens', 'Female', '*Genetic Diseases, X-Linked', '*Histiocytic Sarcoma', 'Humans', '*Leukemia, Hairy Cell', 'Peptide Nucleic Acids', '*Severe Combined Immunodeficiency', '*Viruses']",['CLML: 5425:2986:405:498'],['NLM'],"['*RETICULOENDOTHELIOSIS/experimental', '*VIRUSES']",1953/01/01 00:00,1953/01/01 00:01,['1953/01/01 00:00'],"['1953/01/01 00:00 [pubmed]', '1953/01/01 00:01 [medline]', '1953/01/01 00:00 [entrez]']",ppublish,Bull Assoc Fr Etud Cancer. 1953;40(1):78-87.,,,,,,,
13081446,NLM,MEDLINE,20030501,20181201,0004-4172 (Print) 0004-4172 (Linking),3,4,1953 Apr,"[Clinical and experimental studies on butazolidine effects and its application in leukemias, neoplastic processes and lymphogranulomatosis].",161-75,"['HEILMEYER, L', 'HARWERTH, H G', 'DOXIE, J', 'KRAUSS, R']","['HEILMEYER L', 'HARWERTH HG', 'DOXIE J', 'KRAUSS R']",['und'],['Journal Article'],"Klinische und experimentelle Untersuchungen uber die Wirkungen von Butazolidin und seine Anwendung bei Leukamien, neoplastischen Prozessen und Lymphogranulomatosen.",Germany,Arzneimittelforschung,Arzneimittel-Forschung,0372660,['0 (Analgesics)'],OM,"['Analgesics/*therapeutic use', 'Hodgkin Disease/*therapy', 'Leukemia/*therapy', 'Neoplasms/*therapy', '*Neoplastic Processes']",['CLML: 5425:2190:24:222:263:313'],['NLM'],"['*ANALGESICS/therapeutic use', ""*HODGKIN'S DISEASE/therapy"", '*LEUKEMIA/therapy', '*NEOPLASMS/therapy']",1953/04/01 00:00,1953/04/01 00:01,['1953/04/01 00:00'],"['1953/04/01 00:00 [pubmed]', '1953/04/01 00:01 [medline]', '1953/04/01 00:00 [entrez]']",ppublish,Arzneimittelforschung. 1953 Apr;3(4):161-75.,,,,,,,
13081416,NLM,MEDLINE,20030501,20181201,0004-1955 (Print) 0004-1955 (Linking),15,3,1953 May-Jun,[Pathoanatomic characteristics of leukemias and problems of their classification].,22-32,"['KRAEVSKII, N A', 'SOBOLEVA, A D']","['KRAEVSKII NA', 'SOBOLEVA AD']",['und'],['Journal Article'],Patologoanatomicheskaia kharakteristika leikozov i voprosy ikh klassifikatsii.,Russia (Federation),Arkh Patol,Arkhiv patologii,0370604,,OM,"['Humans', '*Leukemia']",['CLML: 5425:2160:263'],['NLM'],['*LEUKEMIA'],1953/05/01 00:00,1953/05/01 00:01,['1953/05/01 00:00'],"['1953/05/01 00:00 [pubmed]', '1953/05/01 00:01 [medline]', '1953/05/01 00:00 [entrez]']",ppublish,Arkh Patol. 1953 May-Jun;15(3):22-32.,,,,,,,
13081409,NLM,MEDLINE,20030501,20181201,0004-0312 (Print) 0004-0312 (Linking),96,1,1953 Jul,[Considerations on 13 cases of acute leukemia].,86-104,"[""DALL'ACQUA, G""]","[""DALL'ACQUA G""]",['und'],['Journal Article'],Considerazioni su 13 casi di leucemia acuta.,Italy,Arch Sci Med (Torino),Archivio per le scienze mediche,0372451,,OM,"['*Acute Disease', 'Humans', '*Leukemia']",['CLML: 5425:2153:263'],['NLM'],['*LEUKEMIA'],1953/07/01 00:00,1953/07/01 00:01,['1953/07/01 00:00'],"['1953/07/01 00:00 [pubmed]', '1953/07/01 00:01 [medline]', '1953/07/01 00:00 [entrez]']",ppublish,Arch Sci Med (Torino). 1953 Jul;96(1):86-104.,,,,,,,
13081199,NLM,MEDLINE,20030501,20181201,0003-9764 (Print) 0003-9764 (Linking),10,5,1953,"[Lymphoblastic reactions, in blood and bone-marrow, non-leukemic, in the child (seven cases); limits of leukemia].",553-60,"['CHAPTAL, J', 'CAZAL, P', 'JEAN, R', 'CAMPO, C', 'RIBSTEIN, M', 'BARJON, P']","['CHAPTAL J', 'CAZAL P', 'JEAN R', 'CAMPO C', 'RIBSTEIN M', 'BARJON P']",['und'],['Journal Article'],"Reactions lymphoblastiques, sanguines et medullaires, non leucosiques, chez l'enfant (sept cas); les limites de la leucose.",France,Arch Fr Pediatr,Archives francaises de pediatrie,0372421,,OM,"['*Bone Marrow', 'Child', '*Hematologic Diseases', '*Hematopoietic Stem Cells', 'Humans', 'Leukemia/*physiology']",['CLML: 5425:1943:68:263'],['NLM'],"['*BLOOD/diseases', '*LEUKEMIA/physiology']",1953/01/01 00:00,1953/01/01 00:01,['1953/01/01 00:00'],"['1953/01/01 00:00 [pubmed]', '1953/01/01 00:01 [medline]', '1953/01/01 00:00 [entrez]']",ppublish,Arch Fr Pediatr. 1953;10(5):553-60.,,,,,,,
13080145,NLM,MEDLINE,20030501,20181201,,57,5,1953 May,"[Relation of reticulosis, leukemia and malignant tumors].",405-13,"['DE GRAILLY, R']",['DE GRAILLY R'],['und'],['Journal Article'],"Les rapports des reticuloses, des leucemies et des tumeurs malignes.",Algeria,Alger Medicale,Algerie medicale,14720550R,,OM,"['Humans', '*Leukemia', '*Lymphoma', '*Neoplasms']",['CLML: 5425:866:263:278:310'],['NLM'],"['*LEUKEMIA', '*LYMPHOMA', '*NEOPLASMS']",1953/05/01 00:00,1953/05/01 00:01,['1953/05/01 00:00'],"['1953/05/01 00:00 [pubmed]', '1953/05/01 00:01 [medline]', '1953/05/01 00:00 [entrez]']",ppublish,Alger Medicale. 1953 May;57(5):405-13.,,,,,,,
13079999,NLM,MEDLINE,20030501,20181201,0001-7310 (Print) 0001-7310 (Linking),44,7,1953 Apr,[Pseudotabes due to funicular myelosis in a patient with syphilis and pernicious anemia].,381-3,"['VILANOVA, X', 'PINOL, J', 'CAPDEVILA, J M']","['VILANOVA X', 'PINOL J', 'CAPDEVILA JM']",['und'],['Journal Article'],Pseudotabes por mielosis funicular en un sifilatico afecto de anemia perniciosa.,Spain,Actas Dermosifiliogr,Actas dermo-sifiliograficas,0373062,,OM,"['Adie Syndrome/*etiology', '*Anemia', 'Anemia, Pernicious/*complications', 'Humans', '*Leukemia, Myeloid', 'Syphilis/*complications']",['CLML: 5425:720:26:385:451'],['NLM'],"['*ANEMIA, PERNICIOUS/complications', '*PSEUDOTABES/etiology and pathogenesis', '*SYPHILIS/complications']",1953/04/01 00:00,1953/04/01 00:01,['1953/04/01 00:00'],"['1953/04/01 00:00 [pubmed]', '1953/04/01 00:01 [medline]', '1953/04/01 00:00 [entrez]']",ppublish,Actas Dermosifiliogr. 1953 Apr;44(7):381-3.,,,,,,,
13079771,NLM,MEDLINE,20030501,20191026,0365-1436 (Print) 0365-1436 (Linking),42,4,1953 Jul,Reticuloendotheliosis maligna.,346-51,"['ESKELUND, G M']",['ESKELUND GM'],['eng'],['Journal Article'],,Sweden,Acta Paediatr,Acta paediatrica,0000213,"['Reticuloendotheliosis, X-linked']",OM,"['Child', '*Genetic Diseases, X-Linked', 'Humans', 'Infant', '*Leukemia, Hairy Cell', '*Lymphatic Diseases', '*Severe Combined Immunodeficiency']",['CLML: 5425:492:405'],['NLM'],['*RETICULOENDOTHELIOSIS/in infant and child'],1953/07/01 00:00,1953/07/01 00:01,['1953/07/01 00:00'],"['1953/07/01 00:00 [pubmed]', '1953/07/01 00:01 [medline]', '1953/07/01 00:00 [entrez]']",ppublish,Acta Paediatr. 1953 Jul;42(4):346-51. doi: 10.1111/j.1651-2227.1953.tb05602.x.,['10.1111/j.1651-2227.1953.tb05602.x [doi]'],,,,,,
13079762,NLM,MEDLINE,20030501,20191026,0365-1436 (Print) 0365-1436 (Linking),42,3,1953 May,A case of reticulo-endotheliosis with unusual course.,274-8,"['TORNQVIST, S']",['TORNQVIST S'],['eng'],['Journal Article'],,Sweden,Acta Paediatr,Acta paediatrica,0000213,"['Reticuloendotheliosis, X-linked']",OM,"['*Genetic Diseases, X-Linked', 'Humans', '*Leukemia, Hairy Cell', '*Lymphatic Diseases', '*Severe Combined Immunodeficiency']",['CLML: 5425:483:404'],['NLM'],['*RETICULOENDOTHELIOSIS'],1953/05/01 00:00,1953/05/01 00:01,['1953/05/01 00:00'],"['1953/05/01 00:00 [pubmed]', '1953/05/01 00:01 [medline]', '1953/05/01 00:00 [entrez]']",ppublish,Acta Paediatr. 1953 May;42(3):274-8. doi: 10.1111/j.1651-2227.1953.tb05591.x.,['10.1111/j.1651-2227.1953.tb05591.x [doi]'],,,,,,
13079591,NLM,MEDLINE,20030501,20181201,0375-8338 (Print) 0375-8338 (Linking),7,1-2,1953,[Testing anti-leukemic substances in experimental leukemia in chicken].,1-10,"['STERN, P', 'SPRUNG, L']","['STERN P', 'SPRUNG L']",['und'],['Journal Article'],"Une test-methode des substances antileucemiques, utilisant la leucose provoquee chez la poule.",Croatia,Acta Med Iugosl,Acta medica Iugoslavica,0370324,,OM,"['Animals', '*Chickens', '*Leukemia, Experimental', '*Meat']",['CLML: 5425:312:263'],['NLM'],['*LEUKEMIA/experimental'],1953/01/01 00:00,1953/01/01 00:01,['1953/01/01 00:00'],"['1953/01/01 00:00 [pubmed]', '1953/01/01 00:01 [medline]', '1953/01/01 00:00 [entrez]']",ppublish,Acta Med Iugosl. 1953;7(1-2):1-10.,,,,,,,
13079423,NLM,MEDLINE,20030501,20181201,,68,4,1953 Apr,[Folic acid antagonists in the treatment of acute leukosis].,114-22,"['MARMONT, A', 'FUSCO, F']","['MARMONT A', 'FUSCO F']",['eng'],['Journal Article'],Gli antagonisti dell'acido folico nel trattamento delle leucosi acute.,Italy,Accad Medica,Accademia medica,14510510R,['0 (Folic Acid Antagonists)'],OM,"['Folic Acid Antagonists/*therapeutic use', 'Leukemia/*therapy']",['CLML: 5425:144:184:263'],['NLM'],"['*FOLIC ACID ANTAGONISTS/therapeutic use', '*LEUKEMIA/therapy']",1953/04/01 00:00,1953/04/01 00:01,['1953/04/01 00:00'],"['1953/04/01 00:00 [pubmed]', '1953/04/01 00:01 [medline]', '1953/04/01 00:00 [entrez]']",ppublish,Accad Medica. 1953 Apr;68(4):114-22.,,,,,,,
13078922,NLM,MEDLINE,20030501,20181201,0044-2844 (Print) 0044-2844 (Linking),14,6,1953 Mar 15,[Zoster and leukemia (leukemia cutis in zostere].,190-3,"['KEYENBURG, G W']",['KEYENBURG GW'],['und'],['Journal Article'],Zoster und Leukamie (Leukaemia cutis in Zostere).,Germany,Z Haut Geschlechtskr,Zeitschrift fur Haut- und Geschlechtskrankheiten,0367575,,OM,"['*Herpes Zoster', '*Herpesvirus 3, Human', 'Humans', '*Leukemia', '*Skin Neoplasms']",['CLML: 5324:49667:299:361'],['NLM'],"['*HERPES ZOSTER', '*LEUKEMIA']",1953/03/15 00:00,1953/03/15 00:01,['1953/03/15 00:00'],"['1953/03/15 00:00 [pubmed]', '1953/03/15 00:01 [medline]', '1953/03/15 00:00 [entrez]']",ppublish,Z Haut Geschlechtskr. 1953 Mar 15;14(6):190-3.,,,,,,,
