PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,TT,AB,PMC,RF,CIN,GR,PS,FPS
4355224,NLM,MEDLINE,19731213,20190511,0027-8874 (Print) 0027-8874 (Linking),51,3,1973 Sep,Nonimmune rosette formation by lymphoma and leukemia cells from Herpesvirus saimiri-infected owl monkeys.,967-75,"['Wallen, W C', 'Neubauer, R H', 'Rabin, H', 'Cicmanec, J L']","['Wallen WC', 'Neubauer RH', 'Rabin H', 'Cicmanec JL']",['eng'],['Journal Article'],United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,"['0 (Immune Sera)', '9007-36-7 (Complement System Proteins)']",IM,"['Animals', 'Cells, Cultured', 'Complement System Proteins', 'Erythrocytes/immunology', 'Haplorhini', 'Herpesviridae Infections/*immunology', 'Immune Adherence Reaction', 'Immune Sera/pharmacology', 'Leukemia, Lymphoid/*immunology', 'Lymph Nodes/immunology', 'Lymphocytes/*immunology', 'Lymphoid Tissue/*immunology', 'Lymphoma/*immunology', 'Sheep/immunology', 'Spleen/immunology']",1973/09/01 00:00,1973/09/01 00:01,['1973/09/01 00:00'],"['1973/09/01 00:00 [pubmed]', '1973/09/01 00:01 [medline]', '1973/09/01 00:00 [entrez]']",['10.1093/jnci/51.3.967 [doi]'],ppublish,J Natl Cancer Inst. 1973 Sep;51(3):967-75. doi: 10.1093/jnci/51.3.967.,,,,,,,,
4355222,NLM,MEDLINE,19731213,20190511,0027-8874 (Print) 0027-8874 (Linking),51,3,1973 Sep,Cell-associated virions and nucleoids of a murine leukemia virus.,865-74,"['Panem, S', 'Kirsten, W H']","['Panem S', 'Kirsten WH']",['eng'],['Journal Article'],United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,"['0 (RNA, Viral)', '10028-17-8 (Tritium)', '1CC1JFE158 (Dactinomycin)', '9G34HU7RV0 (Edetic Acid)', 'EC 3.1.- (Ribonucleases)', 'WHI7HQ7H85 (Uridine)']",IM,"['Animals', 'Cell Line', 'Cell Nucleus', 'Centrifugation', 'Cytoplasm/*microbiology', 'Dactinomycin/pharmacology', 'Edetic Acid', 'Leukemia Virus, Murine/analysis/drug effects/*isolation & purification/metabolism', 'Leukemia, Experimental/microbiology', 'Mice', 'RNA, Viral/analysis', 'Retroviridae/metabolism', 'Ribonucleases', 'Time Factors', 'Tritium', 'Tumor Virus Infections/*microbiology', 'Uridine/metabolism']",1973/09/01 00:00,1973/09/01 00:01,['1973/09/01 00:00'],"['1973/09/01 00:00 [pubmed]', '1973/09/01 00:01 [medline]', '1973/09/01 00:00 [entrez]']",['10.1093/jnci/51.3.865 [doi]'],ppublish,J Natl Cancer Inst. 1973 Sep;51(3):865-74. doi: 10.1093/jnci/51.3.865.,,,,,,,,
4355221,NLM,MEDLINE,19731213,20190511,0027-8874 (Print) 0027-8874 (Linking),51,3,1973 Sep,"Protective effect of the double-stranded polyribonucleotide, polyinosinic polycytidylic acid, against rat erythroblastosis induced by murine erythroblastosis virus.",851-63,"['Slamon, D J']",['Slamon DJ'],['eng'],['Journal Article'],United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,['O84C90HH2L (Poly I-C)'],IM,"['Animals', 'Blood Cell Count', 'Blood Platelets', 'Female', 'Hematologic Diseases/etiology/pathology/*prevention & control', 'Leukemia Virus, Murine/*drug effects', 'Lymphoma/etiology', 'Male', 'Neoplasms, Experimental/etiology', 'Poly I-C/*therapeutic use', 'Rats', 'Rats, Inbred WF', 'Spleen/pathology', '*Tumor Virus Infections/pathology']",1973/09/01 00:00,1973/09/01 00:01,['1973/09/01 00:00'],"['1973/09/01 00:00 [pubmed]', '1973/09/01 00:01 [medline]', '1973/09/01 00:00 [entrez]']",['10.1093/jnci/51.3.851 [doi]'],ppublish,J Natl Cancer Inst. 1973 Sep;51(3):851-63. doi: 10.1093/jnci/51.3.851.,,,,,,,,
4355216,NLM,MEDLINE,19731213,20190511,0027-8874 (Print) 0027-8874 (Linking),51,3,1973 Sep,"Freeze-etching, scanning, and thin-section electron microscopic studies of the ""hairy"" leukocytes in leukemic reticuloendotheliosis.",743-50,"['Burns, C P', 'Hoak, J C']","['Burns CP', 'Hoak JC']",['eng'],['Journal Article'],United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,,IM,"['Cell Membrane', 'Cytoplasm', 'Cytoplasmic Granules', 'Endoplasmic Reticulum', 'Freeze Etching', 'Humans', 'Inclusion Bodies', 'Leukemia, Lymphoid/blood', 'Leukemia, Myeloid/*blood', 'Microscopy, Electron', 'Microscopy, Electron, Scanning', 'Mitochondria', '*Monocytes', 'Organoids']",1973/09/01 00:00,1973/09/01 00:01,['1973/09/01 00:00'],"['1973/09/01 00:00 [pubmed]', '1973/09/01 00:01 [medline]', '1973/09/01 00:00 [entrez]']",['10.1093/jnci/51.3.743 [doi]'],ppublish,J Natl Cancer Inst. 1973 Sep;51(3):743-50. doi: 10.1093/jnci/51.3.743.,,,,,,,,
4355172,NLM,MEDLINE,19731213,20190626,0002-9343 (Print) 0002-9343 (Linking),55,3,1973 Oct,The relationship of erythromonocytic leukemia to other myeloproliferative disorders.,542-8,"['Shaw, M T', 'Bottomley, S S', 'Bottomley, R H', 'Hussein, K K']","['Shaw MT', 'Bottomley SS', 'Bottomley RH', 'Hussein KK']",['eng'],['Journal Article'],United States,Am J Med,The American journal of medicine,0267200,"['10450-60-9 (Periodic Acid)', '42VZT0U6YR (Heme)']",IM,"['Aged', 'Bone Marrow Cells', 'Bone Marrow Examination', 'Chromosomes/analysis', 'Clone Cells', 'Erythropoiesis', 'Female', 'Heme/biosynthesis', 'Hemoglobinuria, Paroxysmal/etiology', 'Humans', 'Leukemia, Erythroblastic, Acute/complications/diagnosis/etiology/*pathology', 'Leukemia, Myeloid/etiology', 'Male', 'Middle Aged', 'Myeloproliferative Disorders/*pathology', 'Periodic Acid', 'Polycythemia Vera/complications', 'Primary Myelofibrosis/complications/pathology', 'Syndrome']",1973/10/01 00:00,1973/10/01 00:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '1973/10/01 00:01 [medline]', '1973/10/01 00:00 [entrez]']","['0002-9343(73)90212-X [pii]', '10.1016/0002-9343(73)90212-x [doi]']",ppublish,Am J Med. 1973 Oct;55(3):542-8. doi: 10.1016/0002-9343(73)90212-x.,,,,,,,,
4355114,NLM,MEDLINE,19731212,20190714,0042-6822 (Print) 0042-6822 (Linking),55,2,1973 Oct,Formation of syncytia in human lymphoblastoid cells infected with type C viruses.,453-63,"['Hampar, B', 'Rand, K H', 'Lerner, R A', 'Del Villano, B C Jr', 'McAllister, R M', 'Martos, L M', 'Derge, J G', 'Long, C W', 'Gilden, R V']","['Hampar B', 'Rand KH', 'Lerner RA', 'Del Villano BC Jr', 'McAllister RM', 'Martos LM', 'Derge JG', 'Long CW', 'Gilden RV']",['eng'],['Journal Article'],United States,Virology,Virology,0110674,"['0 (Antigens, Viral)', '0 (Heterocyclic Compounds)', '0 (Lactones)', '0 (Propionates)', '10028-17-8 (Tritium)']",IM,"['Antigens, Viral/isolation & purification', 'Autoradiography', 'Burkitt Lymphoma', 'Cell Fusion', 'Cell Line', 'Cells, Cultured/*microbiology', 'Complement Fixation Tests', 'Cytopathogenic Effect, Viral', 'Herpesvirus 4, Human/immunology', 'Heterocyclic Compounds', 'Humans', 'Lactones/pharmacology', 'Leukemia Virus, Feline/*growth & development', 'Male', 'Maxillary Neoplasms', 'Microscopy, Phase-Contrast', 'Propionates', 'Retroviridae/drug effects/*growth & development', 'Tritium', 'Virus Cultivation', 'Virus Replication']",1973/10/01 00:00,2001/03/28 10:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1973/10/01 00:00 [entrez]']",['10.1016/0042-6822(73)90187-6 [doi]'],ppublish,Virology. 1973 Oct;55(2):453-63. doi: 10.1016/0042-6822(73)90187-6.,,,,,,,,
4355065,NLM,MEDLINE,19731211,20041117,0031-4005 (Print) 0031-4005 (Linking),52,4,1973 Oct,Diagnostic open lung biopsy in the critically ill child.,605-8,"['Roback, S A', 'Weintraub, W H', 'Nesbit, M', 'Spanos, P K', 'Burke, B', 'Leonard, A S']","['Roback SA', 'Weintraub WH', 'Nesbit M', 'Spanos PK', 'Burke B', 'Leonard AS']",['eng'],['Journal Article'],United States,Pediatrics,Pediatrics,0376422,,IM,"['Adolescent', '*Biopsy', 'Child', 'Child, Preschool', 'Cytomegalovirus Infections/pathology', 'Humans', 'Infant', 'Leukemia/pathology', 'Lung/*pathology', 'Methods', 'Pneumonia/pathology']",1973/10/01 00:00,1973/10/01 00:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '1973/10/01 00:01 [medline]', '1973/10/01 00:00 [entrez]']",,ppublish,Pediatrics. 1973 Oct;52(4):605-8.,,,,,,,,
4355034,NLM,MEDLINE,19731211,20191210,0008-5472 (Print) 0008-5472 (Linking),33,10,1973 Oct,Expression of tumor-specific antigens in mouse somatic cell hybrids.,2524-8,"['Jami, J', 'Ritz, E']","['Jami J', 'Ritz E']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Antigens, Neoplasm)']",IM,"['Animals', 'Antigens, Neoplasm/*analysis', 'Cell Fusion', 'Cell Line', 'Female', '*Hybridization, Genetic', 'Immunization', 'L Cells', 'Leukemia L1210/*immunology', 'Male', 'Mice', 'Mice, Inbred DBA', 'Mice, Inbred Strains', 'Parainfluenza Virus 1, Human', 'Teratoma/*immunology']",1973/10/01 00:00,1973/10/01 00:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '1973/10/01 00:01 [medline]', '1973/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Oct;33(10):2524-8.,,,,,,,,
4355031,NLM,MEDLINE,19731211,20031114,0008-5472 (Print) 0008-5472 (Linking),33,10,1973 Oct,Electron microscopic study of lymphatic tissues of mice inoculated with a leukemogenic extract from radiation-induced tumors.,2476-88,"['Ricciardi-Castagnoli, P', 'Jadin, J M', 'Maisin, J R']","['Ricciardi-Castagnoli P', 'Jadin JM', 'Maisin JR']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,['0 (Tissue Extracts)'],IM,"['Animals', 'Cell-Free System', 'Hypertrophy/pathology', 'Leukemia/etiology/*pathology', 'Leukemia, Experimental', '*Leukemia, Radiation-Induced', 'Lymph Nodes/pathology', 'Lymphocytes', 'Lymphoid Tissue/*pathology', 'Male', 'Mice', 'Mice, Inbred C57BL', 'Microscopy, Electron', 'Plasma Cells', 'Reticulocytes', 'Retroviridae/isolation & purification', 'Spleen/microbiology/*pathology', 'Splenomegaly/pathology', 'Thymus Gland/pathology', '*Tissue Extracts']",1973/10/01 00:00,1973/10/01 00:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '1973/10/01 00:01 [medline]', '1973/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Oct;33(10):2476-88.,,,,,,,,
4355029,NLM,MEDLINE,19731211,20041117,0008-5472 (Print) 0008-5472 (Linking),33,10,1973 Oct,Genetic factors in chronic remittent Friend disease.,2456-8,"['Dawson, P J', 'Fieldsteel, A H']","['Dawson PJ', 'Fieldsteel AH']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,,IM,"['Alleles', 'Animals', '*Friend murine leukemia virus', '*Genes', 'Genotype', 'Humans', 'Hybridization, Genetic', 'Leukemia Virus, Murine', 'Mice', 'Mice, Inbred C57BL', 'Mice, Inbred DBA', 'Remission, Spontaneous', 'Tumor Virus Infections/*genetics', 'Virus Replication']",1973/10/01 00:00,1973/10/01 00:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '1973/10/01 00:01 [medline]', '1973/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Oct;33(10):2456-8.,,,,,,,,
4355027,NLM,MEDLINE,19731211,20131121,0008-5472 (Print) 0008-5472 (Linking),33,10,1973 Oct,Purine nucleotide metabolism and nucleotide pool sizes in synchronized lymphoma L5178Y cells.,2425-30,"['Snyder, F F', 'Henderson, J F', 'Kim, S C', 'Paterson, A R', 'Brox, L W']","['Snyder FF', 'Henderson JF', 'Kim SC', 'Paterson AR', 'Brox LW']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Carbon Radioisotopes)', '0 (Cytosine Nucleotides)', '0 (Purine Nucleotides)', '0 (Uracil Nucleotides)', '0 (Uridine Diphosphate Sugars)', '0U46U6E8UK (NAD)', '86-01-1 (Guanosine Triphosphate)', '8L70Q75FXE (Adenosine Triphosphate)']",IM,"['Adenosine Triphosphate/metabolism', 'Animals', 'Carbon Radioisotopes', '*Cell Division', 'Cells, Cultured', 'Chromatography', 'Cytosine Nucleotides/metabolism', 'Guanosine Triphosphate/metabolism', 'Leukemia, Experimental/metabolism', 'Leukemia, Lymphoid/enzymology/*metabolism', 'Mice', 'NAD/metabolism', 'Purine Nucleotides/*metabolism', 'Uracil Nucleotides/metabolism', 'Uridine Diphosphate Sugars/metabolism']",1973/10/01 00:00,1973/10/01 00:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '1973/10/01 00:01 [medline]', '1973/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Oct;33(10):2425-30.,,,,,,,,
4355024,NLM,MEDLINE,19731211,20131121,0008-5472 (Print) 0008-5472 (Linking),33,10,1973 Oct,Effects of the antineoplastic alkaloid acronycine on the ultrastructure and growth patterns of cultured cells.,2320-9,"['Tan, P', 'Auersperg, N']","['Tan P', 'Auersperg N']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Acridines)', '0 (Alkaloids)', '0 (Antineoplastic Agents)', '3CHI920QS7 (Cytochalasin B)', 'E0399OZS9N (Cyclic AMP)']",IM,"['Acridines/*pharmacology', 'Alkaloids/*pharmacology', 'Animals', 'Antineoplastic Agents/*pharmacology', 'Cell Adhesion/drug effects', 'Cell Division/*drug effects', 'Cell Line', 'Cell Nucleus', 'Cells, Cultured', 'Cyclic AMP/pharmacology', 'Cytochalasin B/pharmacology', 'Female', 'Golgi Apparatus', 'Humans', 'Leukemia, Experimental', '*Leukemia, Lymphoid', 'Melanoma/pathology', 'Mice', 'Microscopy, Electron', 'Mitochondria', 'Mitosis/drug effects', 'Simian virus 40', 'Time Factors', 'Tumor Virus Infections', 'Uterine Cervical Neoplasms']",1973/10/01 00:00,1973/10/01 00:01,['1973/10/01 00:00'],"['1973/10/01 00:00 [pubmed]', '1973/10/01 00:01 [medline]', '1973/10/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Oct;33(10):2320-9.,,,,,,,,
4354867,NLM,MEDLINE,19731130,20191030,0084-5353 (Print) 0084-5353 (Linking),78,4,1972 Dec 29,Calcium binding to phospholipids from experimental tumors.,337-44,"['Anghileri, L J']",['Anghileri LJ'],['eng'],['Journal Article'],Germany,Z Krebsforsch Klin Onkol Cancer Res Clin Oncol,Zeitschrift fur Krebsforschung und klinische Onkologie. Cancer research and clinical oncology,1276653,"['0 (Calcium Radioisotopes)', '0 (Phospholipids)', 'SY7Q814VUP (Calcium)']",IM,"['Animals', 'Binding Sites', 'Calcium/*metabolism', 'Calcium Radioisotopes', 'Carcinoma, Ehrlich Tumor/metabolism', 'Carcinoma, Hepatocellular/metabolism', 'Cell Membrane Permeability', 'Leukemia, Experimental/metabolism', 'Liver Neoplasms', 'Lymphoma, Non-Hodgkin/metabolism', 'Melanoma/metabolism', 'Neoplasms/*metabolism', 'Neoplasms, Experimental/metabolism', 'Phospholipids/*metabolism', 'Sarcoma, Experimental/metabolism']",1972/12/29 00:00,1972/12/29 00:01,['1972/12/29 00:00'],"['1972/12/29 00:00 [pubmed]', '1972/12/29 00:01 [medline]', '1972/12/29 00:00 [entrez]']",['10.1007/BF00284347 [doi]'],ppublish,Z Krebsforsch Klin Onkol Cancer Res Clin Oncol. 1972 Dec 29;78(4):337-44. doi: 10.1007/BF00284347.,,,,,,,,
4354856,NLM,MEDLINE,19731130,20190501,0027-8424 (Print) 0027-8424 (Linking),70,9,1973 Sep,Host restriction of Friend leukemia virus. Role of the viral outer coat.,2549-53,"['Krontiris, T G', 'Soeiro, R', 'Fields, B N']","['Krontiris TG', 'Soeiro R', 'Fields BN']",['eng'],['Journal Article'],United States,Proc Natl Acad Sci U S A,Proceedings of the National Academy of Sciences of the United States of America,7505876,"['0 (Immune Sera)', '0 (Viral Proteins)']",IM,"['Animals', 'Cell Line', 'Embryo, Mammalian', 'Friend murine leukemia virus/drug effects/*growth & development', '*Genes', 'Immune Sera/pharmacology', 'Mice', 'Mice, Inbred BALB C', 'Phenotype', 'Vesicular stomatitis Indiana virus/drug effects', 'Viral Plaque Assay', '*Viral Proteins', '*Virus Replication']",1973/09/01 00:00,1973/09/01 00:01,['1973/09/01 00:00'],"['1973/09/01 00:00 [pubmed]', '1973/09/01 00:01 [medline]', '1973/09/01 00:00 [entrez]']",['10.1073/pnas.70.9.2549 [doi]'],ppublish,Proc Natl Acad Sci U S A. 1973 Sep;70(9):2549-53. doi: 10.1073/pnas.70.9.2549.,,"Host restriction of oncogenesis of RNA tumor viruses in vivo is associated with several gene loci. One of these genes, the Fv-1 locus in mice, is expressed in vitro and may be studied in mouse-embryo cultures that are restrictive or permissive for replication of Friend leukemia virus. Two strains of Friend leukemia virus, N-or B-tropic, show reciprocal ability to replicate successfully in either NIH Swiss (N-type) or BALB/c (B-type) cells that differ at the Fv-1 locus. These two strains of virus and two cell lines form a system to measure host restriction in vitro. Measurement of adsorption of Friend leukemia virus to permissive or restrictive cells reveals no difference in rate or total amount of virus bound. Furthermore, studies with virions of vesicular stomatitis virus phenotypically mixed within an envelope containing Friend leukemia virus protein show no differences in penetration or replication of vesicular stomatitis virus. These results strongly suggest that host restriction of Friend leukemia virus is due to an intracellular event in the viral replication cycle.",PMC427053,,,,,
4354744,NLM,MEDLINE,19731130,20190501,0007-1447 (Print) 0007-1447 (Linking),2,5868,1973 Jun 23,Infection with E.B. virus.,715,"['Parker, J E', 'Rockerbie, R A']","['Parker JE', 'Rockerbie RA']",['eng'],['Journal Article'],England,Br Med J,British medical journal,0372673,"['0 (Antigens, Neoplasm)', '0 (Antigens, Viral)', '0 (Immunoglobulin M)']",IM,"['Animals', 'Antigens, Neoplasm', 'Antigens, Viral', 'Cats', 'Child', 'Herpesvirus 4, Human/*pathogenicity', 'Humans', 'Immunoglobulin M', 'Leukemia, Lymphoid/etiology/*microbiology']",1973/06/23 00:00,1973/06/23 00:01,['1973/06/23 00:00'],"['1973/06/23 00:00 [pubmed]', '1973/06/23 00:01 [medline]', '1973/06/23 00:00 [entrez]']",['10.1136/bmj.2.5868.715-a [doi]'],ppublish,Br Med J. 1973 Jun 23;2(5868):715. doi: 10.1136/bmj.2.5868.715-a.,,,PMC1589745,,,,,
4354735,NLM,MEDLINE,19731116,20161109,0507-4088 (Print) 0507-4088 (Linking),17,6,1972 Nov-Dec,[Marek's disease].,656-61,"['Voronin, E S', 'Trubitsyn, B I', 'Dushkin, V A']","['Voronin ES', 'Trubitsyn BI', 'Dushkin VA']",['rus'],"['Journal Article', 'Review']",Russia (Federation),Vopr Virusol,Voprosy virusologii,0417337,,IM,"['Acute Disease', 'Animals', 'Avian Leukosis/microbiology', 'Avian Leukosis Virus', 'Carrier State/veterinary', 'Cells, Cultured', 'Chick Embryo', 'Chickens', 'Culture Techniques', 'DNA Viruses', 'Herpesviridae/pathogenicity', 'Leukemia, Lymphoid/microbiology', 'Marek Disease/classification/diagnosis/*microbiology/pathology', 'Neurologic Manifestations', 'Poultry Diseases/microbiology', 'Ultrasonics', 'Virus Cultivation', 'Virus Replication']",1972/11/01 00:00,1972/11/01 00:01,['1972/11/01 00:00'],"['1972/11/01 00:00 [pubmed]', '1972/11/01 00:01 [medline]', '1972/11/01 00:00 [entrez]']",,ppublish,Vopr Virusol. 1972 Nov-Dec;17(6):656-61.,Bolezn' Mareka.,,,58,,,,
4354613,NLM,MEDLINE,19731116,20131121,0007-9014 (Print) 0007-9014 (Linking),3,1,1972 Jan,Free radicals and neoplasia--some experimental findings and some possible implications.,89-100,"['Wallace, J D']",['Wallace JD'],['eng'],"['Journal Article', 'Review']",United States,CRC Crit Rev Radiol Sci,CRC critical reviews in radiological sciences,0372260,"['0 (Free Radicals)', '905Z5W3GKH (Thiotepa)']",IM,"['Adenofibroma/pathology', 'Animals', 'Breast Neoplasms/blood/pathology', 'Carcinoma 256, Walker/blood/drug therapy/pathology', 'Carcinoma, Hepatocellular/pathology', 'Carcinoma, Intraductal, Noninfiltrating/pathology', 'Electron Spin Resonance Spectroscopy', 'Female', 'Free Radicals', 'Humans', 'Kidney Neoplasms/pathology', 'Leukemia, Experimental/pathology', 'Liver Neoplasms/pathology', 'Lung Neoplasms/pathology', 'Melanoma/pathology', 'Mice', 'Neoplasms/*pathology', 'Neoplasms, Experimental/pathology', 'Rats', 'Thiotepa/therapeutic use', 'Uterine Cervical Neoplasms/pathology']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,CRC Crit Rev Radiol Sci. 1972 Jan;3(1):89-100.,,,,29,,,,
4354611,NLM,MEDLINE,19731116,20131121,0037-9026 (Print) 0037-9026 (Linking),166,11,1972,[Comparison of partial pressure of 0-2 and CO-2 and 0-2 consumption in 3 experimental ascitic tumors].,1528-30,"['Narcisse, G', 'Roullier, A', 'Lavandier, M', 'Moline, J']","['Narcisse G', 'Roullier A', 'Lavandier M', 'Moline J']",['fre'],['Journal Article'],France,C R Seances Soc Biol Fil,Comptes rendus des seances de la Societe de biologie et de ses filiales,7505439,"['142M471B3J (Carbon Dioxide)', 'S88TT14065 (Oxygen)']",IM,"['Animals', 'Ascites/metabolism', '*Carbon Dioxide', 'Carcinoma, Ehrlich Tumor/*metabolism', 'Carcinoma, Hepatocellular/*metabolism', 'Leukemia/*metabolism', 'Liver Neoplasms/*metabolism', 'Mice', 'Neoplasms, Experimental/metabolism', '*Oxygen', '*Oxygen Consumption', 'Partial Pressure', 'Rats']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,C R Seances Soc Biol Fil. 1972;166(11):1528-30.,"Comparaison des pressions partielles d'02 et de CO2, et des consommations d'02 dans trois milieux ascitiques tumoraux experimentaux.",,,,,,,
